great, 0.8064516129032258
discussions, 0.021795989537925022
with, 0.7846556233653008
european, 0.06538796861377506
union, 0.06538796861377506
commission, 0.021795989537925022
president, 0.1961639058413252
jean-claude, 0.021795989537925022
juncker, 0.021795989537925022
and, 2.789886660854403
eu, 0.043591979075850044
council, 0.021795989537925022
donald, 0.021795989537925022
tusk, 0.021795989537925022
at, 0.5013077593722756
the, 5.34001743679163
g7summit, 0.043591979075850044
in, 1.3295553618134264
canada, 0.2179598953792502
last, 0.06538796861377506
week., 0.021795989537925022
fake, 0.23975588491717525
news, 0.26155187445510025
media, 0.1089799476896251
said, 0.08718395815170009
that, 0.9154315605928508
i, 0.8064516129032258
did, 0.08718395815170009
not, 0.3923278116826504
get, 0.26155187445510025
along, 0.08718395815170009
other, 0.17436791630340018
leaders, 0.043591979075850044
canada., 0.06538796861377506
they, 0.5231037489102005
are, 0.5884917175239756
once, 0.021795989537925022
again,, 0.021795989537925022
wrong, 0.1089799476896251
have, 0.9154315605928508
a, 1.9616390584132521
relationship, 0.08718395815170009
angela, 0.021795989537925022
merkel, 0.021795989537925022
of, 1.918047079337402
germany,, 0.021795989537925022
but, 0.2179598953792502
only, 0.13077593722755013
shows, 0.021795989537925022
bad, 0.1089799476896251
photos, 0.021795989537925022
(implying, 0.021795989537925022
anger), 0.021795989537925022
negotiating, 0.043591979075850044
an, 0.23975588491717525
agreement, 0.021795989537925022
-, 0.26155187445510025
where, 0.15257192676547515
am, 0.15257192676547515
asking, 0.021795989537925022
for, 1.2859633827375763
things, 0.06538796861377506
no, 0.34873583260680036
american, 0.08718395815170009
would, 0.2833478639930253
ask, 0.021795989537925022
i’ve, 0.021795989537925022
had, 0.23975588491717525
to, 2.746294681778553
beat, 0.08718395815170009
17, 0.021795989537925022
very, 0.1961639058413252
talented, 0.043591979075850044
people, 0.37053182214472535
including, 0.043591979075850044
bush, 0.021795989537925022
dynasty,, 0.043591979075850044
then, 0.1089799476896251
clinton, 0.08718395815170009
now, 0.26155187445510025
phony, 0.08718395815170009
witch, 0.1961639058413252
hunt, 0.13077593722755013
all, 0.34873583260680036
dishonest, 0.021795989537925022
covered, 0.021795989537925022
ig, 0.06538796861377506
report...and, 0.021795989537925022
never, 0.1961639058413252
forget, 0.021795989537925022
media., 0.021795989537925022
it, 0.4795117698343505
ends, 0.021795989537925022
wow,, 0.06538796861377506
what, 0.2179598953792502
tough, 0.06538796861377506
sentence, 0.021795989537925022
paul, 0.043591979075850044
manafort,, 0.021795989537925022
who, 0.3269398430688753
has, 0.4359197907585004
represented, 0.043591979075850044
ronald, 0.043591979075850044
reagan,, 0.043591979075850044
bob, 0.06538796861377506
dole, 0.043591979075850044
many, 0.4141238012205754
top, 0.021795989537925022
political, 0.08718395815170009
campaigns., 0.021795989537925022
didn’t, 0.13077593722755013
know, 0.08718395815170009
manafort, 0.06538796861377506
was, 0.5448997384481256
head, 0.043591979075850044
mob., 0.021795989537925022
about, 0.1089799476896251
comey, 0.1089799476896251
crooked, 0.043591979075850044
hillary, 0.043591979075850044
others, 0.08718395815170009
unfair, 0.1089799476896251
democrats, 0.17436791630340018
forcing, 0.021795989537925022
breakup, 0.021795989537925022
families, 0.08718395815170009
border, 0.08718395815170009
their, 0.26155187445510025
horrible, 0.043591979075850044
cruel, 0.021795989537925022
legislative, 0.021795989537925022
agenda., 0.021795989537925022
any, 0.06538796861377506
immigration, 0.021795989537925022
bill, 0.021795989537925022
must, 0.1089799476896251
full, 0.08718395815170009
funding, 0.021795989537925022
wall,, 0.021795989537925022
end, 0.043591979075850044
catch, 0.021795989537925022
&, 0.4795117698343505
release,, 0.043591979075850044
visa, 0.021795989537925022
lottery, 0.021795989537925022
chain,, 0.021795989537925022
go, 0.17436791630340018
merit, 0.021795989537925022
based, 0.06538796861377506
immigration., 0.021795989537925022
win, 0.13077593722755013
“donald, 0.021795989537925022
trump, 0.1089799476896251
100%, 0.021795989537925022
right, 0.1089799476896251
fire, 0.043591979075850044
james, 0.06538796861377506
comey.”, 0.021795989537925022
mark, 0.13077593722755013
levin, 0.043591979075850044
“why, 0.043591979075850044
world, 0.1089799476896251
barack, 0.021795989537925022
obama, 0.06538796861377506
this, 0.37053182214472535
guy, 0.021795989537925022
(comey), 0.043591979075850044
”, 0.06538796861377506
asks, 0.021795989537925022
highest, 0.06538796861377506
rated, 0.021795989537925022
(by, 0.021795989537925022
far), 0.021795989537925022
morning, 0.043591979075850044
show,, 0.021795989537925022
foxandfriends,, 0.021795989537925022
is, 1.4167393199651264
on, 1.111595466434176
front, 0.021795989537925022
lawn, 0.021795989537925022
white, 0.15257192676547515
house., 0.06538796861377506
maybe, 0.043591979075850044
i’ll, 0.021795989537925022
take, 0.08718395815170009
unannounced, 0.021795989537925022
trip, 0.021795989537925022
down, 0.08718395815170009
see, 0.13077593722755013
them, 0.08718395815170009
u.s.a., 0.043591979075850044
jobs, 0.06538796861377506
numbers, 0.06538796861377506
best, 0.13077593722755013
44, 0.043591979075850044
years., 0.08718395815170009
if, 0.08718395815170009
my, 0.3051438535309503
opponent, 0.021795989537925022
(the, 0.021795989537925022
democrats), 0.021795989537925022
won, 0.043591979075850044
election,, 0.043591979075850044
raised, 0.021795989537925022
taxes, 0.08718395815170009
substantially, 0.021795989537925022
increased, 0.043591979075850044
regulations, 0.021795989537925022
economy,, 0.043591979075850044
jobs,, 0.021795989537925022
been, 0.2833478639930253
disaster, 0.06538796861377506
thank, 0.1089799476896251
you, 0.17436791630340018
compliments, 0.021795989537925022
getting, 0.1089799476896251
cup, 0.06538796861377506
come, 0.043591979075850044
u.s.a.,, 0.021795989537925022
mexico, 0.043591979075850044
worked, 0.06538796861377506
hard, 0.1961639058413252
this,, 0.021795989537925022
team, 0.06538796861377506
people., 0.043591979075850044
we, 0.959023539668701
fail,, 0.021795989537925022
will, 0.7192676547515258
be, 0.5013077593722756
special, 0.15257192676547515
thanks, 0.021795989537925022
kraft, 0.021795989537925022
excellent, 0.021795989537925022
advice., 0.021795989537925022
report, 0.08718395815170009
total, 0.06538796861377506
comey,, 0.021795989537925022
his, 0.37053182214472535
minions, 0.021795989537925022
sadly,, 0.021795989537925022
fbi., 0.043591979075850044
officially, 0.021795989537925022
as, 0.2833478639930253
worst, 0.043591979075850044
leader,, 0.021795989537925022
by, 0.26155187445510025
far,, 0.021795989537925022
history, 0.08718395815170009
service, 0.021795989537925022
firing, 0.043591979075850044
him., 0.043591979075850044
good, 0.15257192676547515
instincts., 0.021795989537925022
christopher, 0.021795989537925022
wray, 0.021795989537925022
bring, 0.06538796861377506
proudly, 0.043591979075850044
back, 0.26155187445510025
fbi, 0.06538796861377506
agent, 0.021795989537925022
peter, 0.021795989537925022
strzok,, 0.021795989537925022
headed, 0.021795989537925022
russia, 0.021795989537925022
investigations,, 0.021795989537925022
texted, 0.021795989537925022
lover, 0.021795989537925022
lisa, 0.021795989537925022
page,, 0.021795989537925022
report,, 0.021795989537925022
“we’ll, 0.021795989537925022
stop”, 0.021795989537925022
candidate, 0.043591979075850044
from, 0.3269398430688753
becoming, 0.021795989537925022
president., 0.021795989537925022
doesn’t, 0.1089799476896251
lower, 0.1089799476896251
than, 0.23975588491717525
happy, 0.021795989537925022
243rd, 0.021795989537925022
birthday, 0.021795989537925022
usarmy, 0.021795989537925022
your, 0.1089799476896251
bravery,, 0.021795989537925022
sacrifices,, 0.021795989537925022
dedication, 0.021795989537925022
love, 0.021795989537925022
....schneiderman,, 0.021795989537925022
ran, 0.021795989537925022
campaign, 0.1089799476896251
new, 0.15257192676547515
york,, 0.021795989537925022
guts, 0.021795989537925022
ridiculous, 0.021795989537925022
case,, 0.021795989537925022
which, 0.08718395815170009
lingered, 0.021795989537925022
office, 0.08718395815170009
almost, 0.06538796861377506
2, 0.021795989537925022
he, 0.4359197907585004
resigned, 0.021795989537925022
disgrace,, 0.021795989537925022
disciples, 0.021795989537925022
brought, 0.021795989537925022
when, 0.1961639058413252
settle., 0.021795989537925022
sleazy, 0.021795989537925022
york, 0.021795989537925022
democrats,, 0.06538796861377506
disgraced, 0.021795989537925022
(and, 0.08718395815170009
run, 0.021795989537925022
out, 0.3269398430688753
town), 0.021795989537925022
a.g., 0.021795989537925022
eric, 0.021795989537925022
schneiderman,, 0.021795989537925022
doing, 0.13077593722755013
everything, 0.06538796861377506
can, 0.1961639058413252
sue, 0.021795989537925022
me, 0.2179598953792502
foundation, 0.043591979075850044
took, 0.06538796861377506
$18,800,000, 0.021795989537925022
gave, 0.021795989537925022
charity, 0.021795989537925022
more, 0.2179598953792502
money, 0.043591979075850044
in,, 0.021795989537925022
$19,200,000., 0.021795989537925022
won’t, 0.043591979075850044
settle, 0.021795989537925022
case, 0.043591979075850044
..., 0.021795989537925022
so,, 0.021795989537925022
make, 0.23975588491717525
up, 0.2179598953792502
crime,, 0.06538796861377506
collusion, 0.06538796861377506
russians,, 0.021795989537925022
pay, 0.1089799476896251
fortune, 0.043591979075850044
crime, 0.2179598953792502
sound, 0.021795989537925022
real,, 0.021795989537925022
illegally, 0.021795989537925022
leak, 0.021795989537925022
classified, 0.021795989537925022
information, 0.021795989537925022
so, 0.37053182214472535
councel, 0.043591979075850044
appointed,, 0.021795989537925022
collude, 0.021795989537925022
pile, 0.021795989537925022
garbage, 0.021795989537925022
life, 0.043591979075850044
singapore,, 0.043591979075850044
result, 0.043591979075850044
respect, 0.021795989537925022
north, 0.37053182214472535
korea,, 0.043591979075850044
thought, 0.06538796861377506
process, 0.021795989537925022
sadly, 0.021795989537925022
hunt,, 0.043591979075850044
always, 0.06538796861377506
remembering, 0.021795989537925022
there, 0.23975588491717525
obstruction, 0.021795989537925022
fabricated, 0.021795989537925022
crime., 0.021795989537925022
republican, 0.06538796861377506
party, 0.021795989537925022
starting, 0.043591979075850044
show, 0.021795989537925022
big, 0.3051438535309503
numbers., 0.043591979075850044
being, 0.08718395815170009
done., 0.021795989537925022
results, 0.021795989537925022
speaking, 0.021795989537925022
loudly., 0.021795989537925022
korea, 0.2179598953792502
our, 0.9372275501307759
greatest, 0.06538796861377506
ever, 0.13077593722755013
economy, 0.13077593722755013
leading, 0.021795989537925022
way, 0.1089799476896251
congratulations, 0.15257192676547515
kevincramer, 0.021795989537925022
huge, 0.021795989537925022
dakota., 0.021795989537925022
need, 0.1089799476896251
kevin, 0.06538796861377506
senate,, 0.021795989537925022
strongly, 0.043591979075850044
endorse, 0.08718395815170009
heidi, 0.021795989537925022
voted, 0.021795989537925022
tax, 0.15257192676547515
cuts,, 0.043591979075850044
vote, 0.15257192676547515
her., 0.043591979075850044
strong, 0.06538796861377506
borders,, 0.08718395815170009
cutting, 0.021795989537925022
danny, 0.043591979075850044
tarkanian, 0.021795989537925022
gop, 0.06538796861377506
primary, 0.043591979075850044
nevada., 0.043591979075850044
got, 0.08718395815170009
result., 0.021795989537925022
looking, 0.06538796861377506
november, 0.021795989537925022
senator, 0.043591979075850044
claire, 0.021795989537925022
mccaskill, 0.021795989537925022
state, 0.06538796861377506
missouri, 0.021795989537925022
flew, 0.021795989537925022
around, 0.021795989537925022
luxurious, 0.021795989537925022
private, 0.021795989537925022
jet, 0.021795989537925022
during, 0.06538796861377506
her, 0.043591979075850044
rv, 0.021795989537925022
tour, 0.021795989537925022
state., 0.021795989537925022
rv’s, 0.021795989537925022
really, 0.17436791630340018
upset,, 0.021795989537925022
josh, 0.021795989537925022
hawley, 0.021795989537925022
should, 0.13077593722755013
big,, 0.043591979075850044
endorsement., 0.021795989537925022
funny, 0.021795989537925022
watch, 0.043591979075850044
news,, 0.021795989537925022
especially, 0.043591979075850044
